individuals,Tdur1,Tdur2,Tdur3,Tdur4,Total,Tint1,Tint2,Tint3,Ffoun1,Ffoun2,Ffoun3,Ffoun4,Fhar1,Fhar2,Fhar3,Fhar4
16,0.162,0.168,0.551,0.969,1.972,0.122,0,0,680,860,860,770,1460,1720,1720,1630
16,0.162,0.174,0.545,0.638,1.647,0.128,0,0,680,860,860,770,1370,1720,1720,1630
16,0.162,0.174,0.528,0.638,1.624,0.122,0,0,680,860,860,770,1460,1720,1720,1630
16,0.162,0.162,0.563,0.76,1.769,0.122,0,0,680,860,860,770,1460,1720,1720,1630
16,0.162,0.168,0.574,0.928,1.96,0.128,0,0,680,860,860,860,1460,1720,1720,1630
16,0.15,0.174,0.568,0.824,1.844,0.128,0,0,680,860,860,860,1460,1720,1720,1630
16,0.139,0.162,0.551,0.905,1.896,0.139,0,0,680,860,860,770,1460,1720,1720,1630
16,0.156,0.162,0.574,0.911,1.925,0.122,0,0,680,860,860,860,1460,1720,1720,1630
16,0.156,0.162,0.528,0.673,1.641,0.122,0,0,680,860,860,770,1460,1720,1720,1630
16,0.15,0.174,0.505,0.888,1.851,0.134,0,0,680,860,860,770,1370,1720,1720,1630
16,0.162,0.15,0.522,0.679,1.635,0.122,0,0,680,860,860,770,1460,1720,1720,1630
16,0.156,0.168,0.545,0.806,1.797,0.122,0,0,680,860,860,770,1370,1720,1720,1630
16,0.156,0.179,0.551,0.888,1.896,0.122,0,0,680,860,860,770,1460,1720,1720,1630
16,0.156,0.156,0.545,0.783,1.768,0.128,0,0,680,860,860,770,1370,1720,1720,1630
16,0.15,0.168,0.551,0.76,1.763,0.134,0,0,680,860,860,770,1370,1720,1720,1630
16,0.162,0.168,0.539,0.725,1.722,0.128,0,0,680,860,860,770,1370,1630,1720,1630
16,0.156,0.168,0.528,1.056,2.036,0.128,0,0,680,860,860,770,1370,1720,1720,1630
16,0.145,0.15,0.528,1.114,2.086,0.149,0,0,680,860,860,770,1370,1720,1720,1630
16,0.162,0.168,0.557,1.105,2.12,0.128,0,0,680,860,860,770,1370,1720,1720,1630
16,0.162,0.174,0.51,1.079,2.047,0.122,0,0,680,770,860,680,1370,1630,1720,1630
16,0.162,0.185,0.528,1.166,2.163,0.122,0,0,680,770,860,680,1370,1630,1720,1630
16,0.191,0.168,0.568,1.12,2.146,0.099,0,0,680,770,860,680,1370,1720,1720,1370
16,0.174,0.156,0.522,1.178,2.152,0.122,0,0,680,770,860,680,1370,1630,1720,1630
16,0.168,0.174,0.568,1.079,2.111,0.122,0,0,680,860,860,680,1370,1720,1720,1630
16,0.174,0.15,0.592,0.911,1.943,0.116,0,0,680,860,860,680,1370,1720,1720,1630
16,0.162,0.168,0.557,1.126,2.141,0.128,0,0,680,860,860,680,1370,1720,1720,1630
16,0.156,0.191,0.51,0.981,1.919,0.081,0,0,680,860,860,680,1370,1720,1720,1630
16,0.22,0.185,0.574,1.073,2.12,0.068,0,0,680,770,860,680,1370,1720,1720,1290
16,0.168,0.168,0.493,0.975,1.92,0.116,0,0,680,770,860,770,1370,1720,1720,1630
16,0.162,0.162,0.499,0.911,1.85,0.116,0,0,680,770,860,680,1370,1630,1720,1630
16,0.15,0.156,0.58,0.818,1.844,0.14,0,0,680,770,860,680,1370,1630,1720,1630
16,0.156,0.162,0.592,0.777,1.821,0.134,0,0,680,770,860,680,1370,1630,1720,1630
16,0.162,0.162,0.545,1.091,2.088,0.128,0,0,680,860,860,770,1370,1630,1720,1630
16,0.139,0.168,0.551,0.859,1.862,0.145,0,0,680,860,860,680,1370,1630,1720,1630
16,0.162,0.168,0.557,0.934,1.943,0.122,0,0,680,770,860,680,1370,1630,1720,1630
16,0.162,0.168,0.545,0.824,1.827,0.128,0,0,680,770,860,680,1370,1630,1720,1630
16,0.15,0.179,0.51,0.812,1.773,0.122,0,0,680,770,860,680,1370,1630,1720,1550
16,0.15,0.162,0.516,1.085,2.053,0.14,0,0,680,860,860,770,1370,1720,1720,1630
16,0.162,0.162,0.51,1.004,1.96,0.122,0,0,680,770,860,770,1370,1720,1720,1630
16,0.162,0.179,0.586,0.87,1.907,0.11,0,0,680,860,860,770,1460,1720,1720,1630
16,0.145,0.174,0.481,0.992,1.931,0.139,0,0,680,860,860,680,1370,1720,1720,1630
16,0.145,0.162,0.487,1.48,2.407,0.133,0,0,680,860,860,680,1370,1720,1720,1630
16,0.15,0.168,0.528,1.044,2.018,0.128,0,0,680,770,860,680,1370,1720,1720,1630
16,0.139,0.156,0.545,1.248,2.221,0.133,0,0,680,770,860,680,1370,1720,1720,1630
16,0.197,0.15,0.597,0.922,1.933,0.067,0,0,680,860,860,770,1460,1630,1720,1630
16,0.168,0.162,0.563,0.83,1.833,0.11,0,0,680,860,860,770,1370,1720,1720,1630
16,0.145,0.156,0.51,1.16,2.104,0.133,0,0,680,860,860,770,1370,1720,1720,1630
16,0.156,0.156,0.499,0.626,1.565,0.128,0,0,680,860,860,770,1370,1720,1720,1630
16,0.156,0.15,0.522,0.998,1.954,0.128,0,0,680,860,860,770,1370,1720,1720,1630
16,0.145,0.139,0.545,0.725,1.693,0.139,0,0,680,860,860,680,1370,1720,1720,1630
16,0.15,0.156,0.545,1.044,2.029,0.134,0,0,680,860,860,680,1370,1720,1720,1630
16,0.156,0.15,0.534,0.684,1.652,0.128,0,0,680,860,860,680,1370,1720,1720,1630
16,0.156,0.185,0.505,1.073,2.047,0.128,0,0,680,860,860,680,1370,1720,1720,1630
16,0.15,0.156,0.545,0.743,1.722,0.128,0,0,680,860,860,680,1370,1720,1720,1630
16,0.139,0.15,0.557,0.888,1.873,0.139,0,0,680,860,860,770,1370,1720,1720,1630
16,0.156,0.145,0.545,0.899,1.873,0.128,0,0,680,860,860,680,1370,1720,1720,1630
16,0.15,0.156,0.563,0.893,1.902,0.14,0,0,680,860,860,680,1370,1720,1720,1630
16,0.156,0.156,0.522,1.05,2.012,0.128,0,0,680,860,860,680,1370,1720,1720,1630
16,0.156,0.162,0.563,1.033,2.042,0.128,0,0,680,860,860,680,1370,1720,1720,1630
16,0.145,0.139,0.574,1.027,2.012,0.127,0,0,680,770,860,680,1370,1630,1720,1630
16,0.15,0.162,0.574,0.772,1.798,0.14,0,0,680,860,860,680,1370,1720,1800,1630
16,0.168,0.168,0.586,0.516,1.566,0.128,0,0,680,770,860,770,1290,1550,1720,1630
16,0.156,0.156,0.586,0.963,1.995,0.134,0,0,680,860,860,680,1370,1720,1800,1720
16,0.15,0.168,0.586,0.743,1.781,0.134,0,0,680,860,860,770,1370,1720,1800,1630
16,0.15,0.162,0.522,0.876,1.844,0.134,0,0,680,860,860,770,1370,1720,1720,1630
16,0.179,0.156,0.58,0.795,1.751,0.041,0,0,680,860,860,770,1460,1720,1720,1630
16,0.162,0.162,0.574,0.626,1.652,0.128,0,0,680,860,860,770,1370,1720,1720,1630
16,0.185,0.156,0.626,0.754,1.924,0.203,0,0,680,860,860,770,1370,1720,1800,1460
16,0.168,0.162,0.557,0.777,1.78,0.116,0,0,680,860,860,770,1370,1720,1800,1720
16,0.174,0.162,0.632,0.661,1.739,0.11,0,0,680,860,860,680,1370,1720,1800,1630
16,0.168,0.162,0.464,0.667,1.584,0.123,0,0,680,770,860,680,1370,1720,1800,1460
16,0.168,0.156,0.534,0.87,1.844,0.116,0,0,680,860,860,770,1460,1720,1720,1630
16,0.168,0.162,0.534,0.748,1.738,0.126,0,0,680,860,860,680,1370,1720,1800,1370
16,0.168,0.174,0.545,0.708,1.711,0.116,0,0,680,860,860,860,1370,1720,1800,1630
16,0.168,0.156,0.545,0.719,1.71,0.122,0,0,680,860,860,770,1370,1720,1720,1630
16,0.15,0.162,0.505,0.737,1.688,0.134,0,0,680,770,860,770,1370,1720,1720,1630
16,0.174,0.162,0.534,0.661,1.641,0.11,0,0,680,770,860,680,1370,1720,1800,1460
16,0.168,0.145,0.493,0.644,1.572,0.122,0,0,680,770,770,680,1290,1460,1460,1370
16,0.168,0.179,0.522,0.737,1.716,0.11,0,0,680,770,770,680,1290,1720,1460,1460
16,0.156,0.174,0.592,0.748,1.804,0.134,0,0,680,770,860,680,1370,1720,1800,1630
16,0.174,0.156,0.592,0.632,1.676,0.122,0,0,680,770,860,680,1460,1800,1800,1370
17,0.208,0.226,0.458,1.091,2.065,0.082,0,0,770,940,940,860,1720,1800,1890,1720
17,0.203,0.232,0.423,1.068,2.007,0.081,0,0,860,940,940,860,1720,1890,1890,1720
17,0.203,0.243,0.435,1.05,2.018,0.087,0,0,860,940,940,860,1720,1980,1890,1720
17,0.197,0.255,0.458,1.015,2.018,0.093,0,0,770,940,940,860,1800,1890,1890,1720
17,0.208,0.267,0.435,0.859,1.845,0.076,0,0,860,940,940,860,1800,1890,1890,1800
17,0.185,0.226,0.446,0.969,1.925,0.099,0,0,860,1030,940,860,1800,1890,1890,1720
17,0.191,0.261,0.458,0.864,1.878,0.104,0,0,860,940,940,860,1800,1890,1890,1800
17,0.203,0.238,0.452,0.899,1.885,0.093,0,0,770,860,940,860,1800,1980,1890,1720
17,0.208,0.238,0.435,0.952,1.903,0.07,0,0,860,860,940,860,1800,1890,1890,1720
17,0.208,0.226,0.458,0.922,1.884,0.07,0,0,770,770,940,860,1800,1890,1890,1720
17,0.191,0.226,0.458,0.963,1.925,0.087,0,0,680,770,940,860,1720,1800,1800,1720
17,0.208,0.243,0.452,0.899,1.872,0.07,0,0,860,860,940,860,1720,1800,1800,1720
17,0.214,0.226,0.458,0.835,1.809,0.076,0,0,860,860,940,860,1800,1890,1890,1800
17,0.208,0.22,0.429,0.952,1.873,0.064,0,0,770,860,940,860,1800,1890,1890,1800
17,0.197,0.243,0.429,0.986,1.925,0.07,0,0,860,860,940,860,1720,1800,1800,1720
17,0.191,0.226,0.417,0.952,1.867,0.081,0,0,860,940,940,860,1720,1800,1800,1720
17,0.208,0.232,0.452,0.893,1.849,0.064,0,0,860,940,940,860,1720,1800,1800,1720
17,0.203,0.232,0.446,0.87,1.832,0.081,0,0,860,940,940,860,1800,1890,1890,1720
17,0.191,0.226,0.429,0.893,1.82,0.081,0,0,770,940,940,860,1720,1890,1890,1720
17,0.249,0.214,0.464,1.253,2.215,0.035,0,0,770,860,940,860,1630,1800,1800,1720
17,0.232,0.238,0.441,1.19,2.165,0.064,0,0,770,770,860,860,1630,1720,1800,1720
17,0.226,0.232,0.435,1.062,2.013,0.058,0,0,860,940,940,860,1720,1800,1800,1720
17,0.214,0.226,0.441,1.166,2.123,0.076,0,0,770,940,940,860,1630,1800,1890,1720
17,0.226,0.249,0.446,1.126,2.117,0.07,0,0,860,860,940,860,1630,1800,1800,1720
17,0.22,0.232,0.464,1.015,2.001,0.07,0,0,860,860,940,860,1800,1800,1800,1720
17,0.232,0.226,0.476,1.044,2.042,0.064,0,0,860,860,940,860,1720,1800,1890,1720
17,0.243,0.249,0.47,1.027,2.036,0.047,0,0,860,860,940,860,1720,1800,1800,1720
17,0.179,0.249,0.435,0.917,1.879,0.099,0,0,770,940,940,860,1720,1800,1800,1720
17,0.191,0.243,0.383,1.027,1.937,0.093,0,0,770,770,940,860,1720,1800,1890,1720
17,0.185,0.214,0.47,0.592,1.56,0.099,0,0,860,1030,1030,770,1720,1800,1720,1630
17,0.197,0.261,0.452,0.603,1.594,0.081,0,0,860,1030,940,940,1630,1720,1720,1630
17,0.203,0.226,0.423,0.534,1.466,0.08,0,0,860,940,940,940,1720,1800,1720,1630
17,0.191,0.238,0.441,0.644,1.601,0.087,0,0,770,770,940,860,1630,1800,1980,1630
17,0.226,0.226,0.446,0.406,1.374,0.07,0,0,770,1030,1030,940,1720,1800,1720,1630
17,0.208,0.22,0.47,0.568,1.536,0.07,0,0,680,1030,1030,940,1370,1720,1630,1630
17,0.203,0.226,0.481,0.545,1.536,0.081,0,0,860,860,940,940,1800,1800,1720,1630
17,0.22,0.243,0.446,0.551,1.524,0.064,0,0,680,860,940,940,1630,1720,1630,1630
17,0.197,0.255,0.412,0.696,1.635,0.075,0,0,680,1030,1030,940,1370,1720,1630,1630
17,0.191,0.22,0.476,0.417,1.391,0.087,0,0,860,1030,1030,940,1720,1720,1980,1630
17,0.197,0.226,0.435,0.534,1.473,0.081,0,0,680,770,940,940,1720,1720,1720,1630
17,0.197,0.22,0.458,0.429,1.379,0.075,0,0,940,1030,940,940,1720,1720,1720,1630
17,0.203,0.261,0.441,0.481,1.467,0.081,0,0,680,940,940,940,1370,1720,1630,1550
17,0.191,0.214,0.452,0.412,1.356,0.087,0,0,940,1030,940,940,1370,1890,1980,1800
17,0.203,0.226,0.435,0.406,1.351,0.081,0,0,770,1030,1030,940,1370,1800,1980,1370
17,0.22,0.232,0.423,0.481,1.42,0.064,0,0,770,1030,1030,940,1370,2060,1980,1630
17,0.226,0.238,0.452,0.499,1.479,0.064,0,0,770,1030,1030,940,1370,1800,1980,1630
17,0.203,0.226,0.429,0.33,1.275,0.087,0,0,770,1030,940,940,1370,1800,1980,1890
18,0.145,0.232,0.412,0.261,1.386,0.104,0,0.232,680,940,860,940,1550,1630,1630,1980
18,0.139,0.272,0.383,0.267,1.409,0.11,0,0.238,770,860,860,1030,1550,1630,1720,1980
18,0.139,0.255,0.394,0.249,1.42,0.116,0,0.267,770,860,860,940,1550,1630,1720,1980
18,0.121,0.249,0.394,0.238,1.427,0.146,0,0.279,770,860,860,1030,1550,1630,1720,1980
18,0.15,0.255,0.383,0.261,1.443,0.122,0,0.272,770,860,860,1030,1550,1630,1720,1980
18,0.162,0.232,0.388,0.243,1.409,0.099,0,0.285,770,770,860,1030,1550,1630,1720,1980
18,0.121,0.255,0.435,0.238,1.408,0.128,0,0.231,770,940,860,940,1550,1550,1630,1980
18,0.139,0.267,0.446,0.307,1.461,0.098,0,0.204,770,770,770,1030,1550,1630,1630,1980
18,0.156,0.29,0.377,0.284,1.443,0.081,0,0.255,770,770,860,940,1630,1630,1630,1980
18,0.168,0.29,0.383,0.284,1.444,0.07,0,0.249,770,860,860,940,1630,1630,1720,1980
18,0.139,0.238,0.423,0.359,1.537,0.099,0,0.279,770,860,860,940,1550,1630,1720,1890
18,0.139,0.29,0.441,0.33,1.528,0.093,0,0.235,770,860,860,940,1550,1630,1720,1980
18,0.121,0.255,0.4,0.365,1.541,0.116,0,0.284,860,860,860,940,1550,1630,1720,1980
18,0.15,0.284,0.394,0.412,1.589,0.088,0,0.261,770,770,860,940,1550,1630,1720,1980
18,0.145,0.301,0.365,0.359,1.547,0.098,0,0.279,860,860,860,940,1550,1630,1720,1980
18,0.15,0.29,0.371,0.342,1.536,0.093,0,0.29,860,860,860,940,1550,1630,1720,1980
18,0.197,0.272,0.388,0.388,1.57,0.058,0,0.267,770,860,860,940,1630,1630,1720,1980
18,0.127,0.278,0.388,0.359,1.554,0.111,0,0.291,770,770,860,940,1550,1630,1720,1980
18,0.121,0.278,0.388,0.359,1.548,0.117,0,0.285,770,860,860,940,1550,1630,1720,1980
18,0.174,0.272,0.4,0.365,1.553,0.069,0,0.273,770,860,860,940,1630,1630,1720,1980
18,0.127,0.255,0.412,0.336,1.501,0.122,0,0.249,860,770,860,940,1720,1630,1720,1980
18,0.121,0.278,0.412,0.307,1.512,0.127,0,0.267,860,770,860,940,1720,1630,1720,1980
18,0.11,0.284,0.4,0.278,1.461,0.122,0,0.267,860,770,860,940,1630,1630,1720,1980
18,0.156,0.284,0.4,0.313,1.507,0.099,0,0.255,860,770,860,940,1550,1630,1720,1980
18,0.15,0.29,0.394,0.301,1.49,0.099,0,0.256,770,860,860,940,1630,1630,1720,1980
18,0.139,0.278,0.441,0.284,1.461,0.116,0,0.203,770,940,860,940,1550,1630,1630,1980
18,0.168,0.29,0.487,0.307,1.529,0.104,0,0.173,680,770,770,940,1550,1630,1630,1980
18,0.15,0.278,0.441,0.377,1.589,0.117,0,0.226,680,770,770,600,1550,1630,1630,1980
18,0.162,0.272,0.417,0.278,1.495,0.099,0,0.267,680,770,860,940,1550,1630,1630,1980
18,0.139,0.296,0.406,0.284,1.24,0.115,0,0,770,770,860,940,1550,1630,1630,1980
18,0.15,0.243,0.487,0.249,1.449,0.111,0,0.209,770,770,860,940,1550,1630,1720,1980
18,0.121,0.243,0.435,0.284,1.501,0.151,0,0.267,770,770,860,940,1550,1630,1630,1980
18,0.15,0.278,0.435,0.272,1.489,0.105,0,0.249,770,770,860,940,1550,1630,1630,1980
18,0.133,0.272,0.417,0.261,1.496,0.134,0,0.279,770,770,860,940,1550,1630,1630,1980
18,0.116,0.278,0.4,0.267,1.484,0.156,0,0.267,860,770,860,1030,1630,1630,1630,1980
18,0.133,0.284,0.417,0.296,1.484,0.128,0,0.226,860,770,860,940,1630,1630,1630,1980
18,0.156,0.261,0.452,0.307,1.513,0.116,0,0.221,860,770,860,940,1630,1630,1630,1980
18,0.139,0.267,0.452,0.255,1.49,0.133,0,0.244,770,770,860,940,1630,1630,1630,1980
18,0.15,0.249,0.446,0.336,1.53,0.099,0,0.25,680,680,770,940,1550,1550,1630,1890
18,0.139,0.267,0.429,0.33,1.513,0.116,0,0.232,770,770,770,940,1550,1550,1630,1890
18,0.145,0.267,0.429,0.313,1.543,0.11,0,0.279,770,770,770,940,1550,1630,1630,1890
18,0.15,0.261,0.441,0.313,1.519,0.105,0,0.249,770,770,770,940,1550,1630,1630,1890
18,0.145,0.272,0.446,0.325,1.536,0.104,0,0.244,770,770,770,940,1550,1630,1630,1890
18,0.127,0.255,0.458,0.278,1.496,0.128,0,0.25,680,770,860,940,1630,1630,1630,1980
18,0.15,0.272,0.429,0.29,1.543,0.117,0,0.285,770,770,860,940,1550,1630,1630,1890
18,0.116,0.272,0.435,0.301,1.466,0.127,0,0.215,680,940,860,940,1550,1630,1630,1980
18,0.133,0.272,0.435,0.307,1.49,0.128,0,0.215,770,860,860,940,1550,1630,1630,1980
18,0.132,0.232,0.481,0.249,1.478,0.134,0,0.25,860,770,860,1030,1550,1630,1630,1890
18,0.168,0.278,0.429,0.29,1.461,0.075,0,0.221,860,940,940,940,1290,1980,1890,2060
18,0.127,0.243,0.487,0.249,1.454,0.127,0,0.221,860,860,940,1030,1550,1630,1890,1980
18,0.145,0.342,0.383,0.301,1.513,0.122,0,0.22,860,940,940,1030,1720,1630,1630,2060
18,0.15,0.319,0.423,0.255,1.444,0.111,0,0.186,860,940,940,1030,1550,1630,1630,1980
18,0.145,0.307,0.406,0.249,1.443,0.116,0,0.22,860,770,940,940,1550,1630,1890,1980
18,0.15,0.29,0.446,0.243,1.449,0.111,0,0.209,860,770,940,940,1550,1630,1630,1980
18,0.15,0.278,0.458,0.267,1.443,0.104,0,0.186,860,940,940,1030,1550,1630,1630,1980
18,0.132,0.284,0.446,0.267,1.466,0.122,0,0.215,860,940,940,1030,1550,1630,1630,1980
18,0.109,0.29,0.435,0.278,1.467,0.14,0,0.215,860,940,940,1030,1630,1630,1630,1980
18,0.132,0.301,0.423,0.272,1.459,0.122,0,0.209,860,940,940,1030,1550,1630,1630,1980
18,0.127,0.284,0.429,0.248,1.453,0.139,0,0.226,860,940,940,1030,1720,1630,1630,1980
18,0.174,0.296,0.412,0.255,1.496,0.104,0,0.255,860,940,940,1030,1720,1630,1630,1630
18,0.115,0.29,0.417,0.266,1.478,0.134,0,0.256,860,770,860,940,1720,1630,1630,1980
18,0.139,0.296,0.441,0.261,1.472,0.115,0,0.22,860,860,860,940,1800,1630,1630,1980
18,0.121,0.255,0.452,0.284,1.535,0.157,0,0.266,860,940,940,1030,1630,1630,1630,1980
18,0.1333,0.267,0.458,0.278,1.513,0.1267,0,0.25,860,940,940,1030,1630,1630,1630,1980
18,0.145,0.29,0.412,0.295,1.5,0.116,0,0.242,860,770,940,940,1550,1630,1630,1980
18,0.138,0.296,0.435,0.272,1.478,0.134,0,0.203,860,940,940,1030,1550,1630,1630,1980
19,0.191,0.11,0.545,0.441,1.502,0.07,0.087,0.058,860,1030,1030,860,1720,2230,1800,1720
19,0.203,0.121,0.568,0.499,1.554,0.064,0.064,0.035,860,1110,1030,860,1720,2230,1800,1720
19,0.208,0.15,0.586,0.499,1.566,0.041,0.053,0.029,860,860,860,860,1720,1720,1800,1720
19,0.191,0.121,0.516,0.435,1.461,0.07,0.07,0.058,860,860,1030,860,1720,2230,1800,1720
19,0.185,0.104,0.551,0.557,1.6,0.058,0.087,0.058,860,1110,1030,860,1630,2230,1800,1720
19,0.185,0.104,0.522,0.47,1.514,0.07,0.093,0.07,860,1110,1030,860,1720,2230,2060,1720
19,0.203,0.145,0.563,0.493,1.548,0.058,0.063,0.023,860,1110,1030,860,1720,2230,1800,1720
19,0.191,0.116,0.592,0.487,1.548,0.07,0.087,0.005,940,1110,1030,860,1720,2230,1800,1720
19,0.214,0.104,0.563,0.446,1.472,0.012,0.093,0.04,770,1110,1030,860,1720,2230,2060,1720
19,0.185,0.098,0.551,0.47,1.502,0.076,0.099,0.023,940,1110,1030,860,1720,2230,1800,1720
19,0.214,0.145,0.551,0.487,1.53,0.053,0.04,0.04,940,860,940,860,1550,2150,1550,1630
19,0.197,0.11,0.563,0.388,1.46,0.075,0.075,0.052,940,1030,1030,860,1550,2150,1800,1630
19,0.203,0.127,0.551,0.452,1.483,0.058,0.052,0.04,940,1030,940,860,1550,2150,1800,1720
19,0.203,0.133,0.58,0.51,1.559,0.064,0.046,0.023,940,1030,1030,860,1550,2150,2150,1630
19,0.191,0.121,0.574,0.528,1.607,0.07,0.076,0.047,860,860,940,860,1720,2150,1550,1720
19,0.191,0.133,0.568,0.534,1.629,0.064,0.075,0.064,940,860,940,860,1630,2230,1800,1720
19,0.22,0.127,0.557,0.534,1.578,0,0.076,0.064,940,860,860,860,1630,2230,1550,1720
19,0.208,0.121,0.574,0.522,1.618,0.064,0.082,0.047,860,1110,940,860,1720,2230,1800,1720
19,0.197,0.116,0.568,0.568,1.669,0.075,0.087,0.058,940,1110,1030,860,1720,2230,1800,1720
19,0.208,0.145,0.568,0.551,1.641,0.064,0.058,0.047,860,1110,1030,860,1720,2230,1800,1720
19,0.197,0.127,0.557,0.551,1.653,0.07,0.076,0.075,940,1110,1030,860,1630,2230,2060,1720
19,0.208,0.116,0.545,0.51,1.588,0.07,0.081,0.058,940,1110,1030,860,1630,2230,1800,1630
19,0.197,0.116,0.528,0.551,1.634,0.075,0.092,0.075,940,1110,1030,860,1630,2230,2060,1720
19,0.203,0.127,0.557,0.51,1.583,0.058,0.076,0.052,940,1110,1030,860,1550,2230,1800,1720
19,0.208,0.121,0.568,0.51,1.587,0.064,0.087,0.029,940,860,1030,860,1550,2230,1800,1720
19,0.232,0.145,0.563,0.51,1.548,0.035,0.04,0.023,860,770,860,860,1550,2150,2060,1630
19,0.214,0.139,0.592,0.499,1.594,0.047,0.063,0.04,860,860,860,860,1550,2230,2060,1720
19,0.208,0.139,0.574,0.51,1.582,0.064,0.046,0.041,860,1110,1030,860,1720,2230,1800,1720
19,0.185,0.11,0.557,0.505,1.565,0.076,0.075,0.057,940,1110,1030,860,1550,2230,2060,1720
19,0.203,0.127,0.557,0.487,1.543,0.064,0.076,0.029,860,1110,1030,860,1550,2230,2060,1720
19,0.214,0.11,0.551,0.458,1.53,0.058,0.087,0.052,860,860,940,860,1720,2230,2060,1720
19,0.203,0.15,0.539,0.365,1.414,0.052,0.047,0.058,940,1110,1030,860,1630,2230,1800,1630
19,0.214,0.174,0.557,0.47,1.559,0.034,0.052,0.058,940,1110,1030,860,1460,2230,2060,1630
19,0.208,0.116,0.505,0.307,1.351,0.053,0.087,0.075,940,1110,1030,860,1720,2230,1550,1630
19,0.203,0.121,0.563,0.423,1.49,0.058,0.076,0.046,940,860,1030,860,1720,2150,2060,1720
19,0.191,0.127,0.516,0.307,1.345,0.064,0.07,0.07,940,860,1030,860,1720,2150,2060,1720
19,0.185,0.121,0.522,0.394,1.42,0.07,0.076,0.052,940,860,1030,860,1720,2230,2060,1720
19,0.22,0.127,0.551,0.464,1.507,0.047,0.058,0.04,860,1030,860,860,1720,2230,2060,1630
19,0.197,0.139,0.528,0.417,1.426,0.058,0.052,0.035,860,1030,1030,860,1720,2150,2060,1630
19,0.203,0.139,0.545,0.458,1.448,0.04,0.04,0.023,940,860,940,770,1630,1720,1550,1630
19,0.203,0.121,0.539,0.47,1.501,0.058,0.076,0.034,940,1030,1030,860,1630,2230,2060,1630
19,0.191,0.11,0.545,0.417,1.461,0.064,0.087,0.047,770,860,860,860,1630,2230,2060,1630
19,0.191,0.121,0.505,0.458,1.49,0.07,0.076,0.069,860,1110,1030,860,1460,2230,2060,1720
19,0.197,0.116,0.545,0.388,1.412,0.057,0.069,0.04,940,1030,1030,860,1630,2150,1550,1720
19,0.208,0.145,0.551,0.383,1.414,0.047,0.046,0.034,940,860,1030,860,1630,2230,1550,1720
19,0.191,0.145,0.557,0.505,1.537,0.064,0.046,0.029,860,860,1030,860,1720,2230,1800,1720
19,0.197,0.127,0.545,0.377,1.421,0.064,0.07,0.041,940,860,1030,860,1720,2230,1800,1720
19,0.208,0.145,0.597,0.429,1.512,0.041,0.052,0.04,860,1030,1030,860,1720,2150,1550,1720
19,0.197,0.11,0.522,0.365,1.432,0.07,0.087,0.081,860,860,860,860,1720,2230,2060,1720
19,0.226,0.133,0.551,0.464,1.501,0.023,0.064,0.04,860,1110,1030,860,1720,2150,2060,1630
19,0.22,0.121,0.545,0.383,1.432,0.052,0.076,0.035,860,860,940,860,1720,2230,1800,1720
19,0.203,0.127,0.557,0.383,1.427,0.064,0.07,0.023,860,1110,1030,860,1630,2230,2060,1720
19,0.214,0.121,0.557,0.4,1.452,0.058,0.07,0.032,860,1030,1030,940,1720,2150,1800,1720
19,0.203,0.116,0.522,0.377,1.433,0.064,0.081,0.07,860,1110,1030,860,1630,2150,2060,1720
19,0.238,0.11,0.58,0.383,1.449,0.04,0.069,0.029,860,1110,940,860,1720,2230,1550,1720
19,0.208,0.121,0.563,0.388,1.437,0.053,0.07,0.034,860,1110,860,860,1630,2230,1800,1720
19,0.232,0.121,0.557,0.388,1.465,0.052,0.069,0.046,940,1110,1030,860,1630,2230,1550,1720
19,0.197,0.121,0.51,0.365,1.409,0.064,0.082,0.07,860,860,860,860,1630,2230,1800,1720
19,0.22,0.121,0.528,0.371,1.432,0.052,0.076,0.064,860,860,860,860,1720,2150,2060,1720
19,0.232,0.127,0.551,0.394,1.443,0.04,0.058,0.041,860,1030,1030,860,1720,2230,2060,1720
19,0.197,0.116,0.51,0.325,1.357,0.064,0.069,0.076,860,860,860,860,1630,2230,1550,1630
19,0.208,0.133,0.534,0.388,1.397,0.053,0.058,0.023,860,860,860,860,1630,2230,1550,1720
19,0.208,0.116,0.522,0.365,1.415,0.053,0.087,0.064,860,860,860,860,1630,2230,1550,1720
19,0.22,0.121,0.557,0.377,1.425,0.052,0.064,0.034,860,860,940,860,1630,2150,1550,1630
19,0.22,0.133,0.592,0.371,1.46,0.052,0.052,0.04,940,1030,940,860,1720,2150,1800,1720
19,0.203,0.116,0.534,0.349,1.375,0.064,0.075,0.034,860,860,860,860,1720,2150,2060,1630
19,0.232,0.133,0.545,0.359,1.414,0.04,0.058,0.047,860,860,860,860,1630,2230,2060,1630
19,0.203,0.11,0.522,0.359,1.39,0.069,0.081,0.046,860,860,860,860,1720,2150,2060,1720
19,0.214,0.121,0.545,0.394,1.431,0.053,0.07,0.034,940,860,1030,860,1630,1800,1890,1720
19,0.22,0.121,0.563,0.388,1.449,0.047,0.07,0.04,940,1030,1030,860,1720,1800,1800,1720
19,0.208,0.11,0.528,0.394,1.46,0.064,0.087,0.069,940,1110,1030,860,1550,2230,1550,1720
19,0.203,0.116,0.516,0.365,1.443,0.069,0.087,0.087,940,1110,1030,860,1720,2230,1550,1720
20,0.156,0.162,0.383,0.748,1.583,0.134,0,0,600,860,770,770,1290,1630,1550,1550
